id,url,image_url
47808117,https://www.inaturalist.org/observations/47808117,https://static.inaturalist.org/photos/75838487/medium.jpg
47942633,https://www.inaturalist.org/observations/47942633,https://static.inaturalist.org/photos/76053453/medium.jpg
48091168,https://www.inaturalist.org/observations/48091168,https://inaturalist-open-data.s3.amazonaws.com/photos/76291011/medium.jpg
48181191,https://www.inaturalist.org/observations/48181191,https://inaturalist-open-data.s3.amazonaws.com/photos/76434544/medium.jpg
48195280,https://www.inaturalist.org/observations/48195280,https://static.inaturalist.org/photos/76458465/medium.jpg
48195509,https://www.inaturalist.org/observations/48195509,https://inaturalist-open-data.s3.amazonaws.com/photos/76459128/medium.jpg
48203164,https://www.inaturalist.org/observations/48203164,https://static.inaturalist.org/photos/76473263/medium.jpg
48203703,https://www.inaturalist.org/observations/48203703,https://static.inaturalist.org/photos/76474132/medium.jpg
48236624,https://www.inaturalist.org/observations/48236624,https://inaturalist-open-data.s3.amazonaws.com/photos/76527343/medium.jpg
48247898,https://www.inaturalist.org/observations/48247898,https://inaturalist-open-data.s3.amazonaws.com/photos/76545250/medium.jpg
48440459,https://www.inaturalist.org/observations/48440459,https://static.inaturalist.org/photos/76982963/medium.jpg
48440924,https://www.inaturalist.org/observations/48440924,https://inaturalist-open-data.s3.amazonaws.com/photos/76863433/medium.jpeg
48561328,https://www.inaturalist.org/observations/48561328,https://inaturalist-open-data.s3.amazonaws.com/photos/77060785/medium.jpeg
48581045,https://www.inaturalist.org/observations/48581045,https://inaturalist-open-data.s3.amazonaws.com/photos/77092065/medium.jpg
48683315,https://www.inaturalist.org/observations/48683315,https://static.inaturalist.org/photos/77257181/medium.jpeg
48737095,https://www.inaturalist.org/observations/48737095,https://inaturalist-open-data.s3.amazonaws.com/photos/77347122/medium.jpeg
48737179,https://www.inaturalist.org/observations/48737179,https://inaturalist-open-data.s3.amazonaws.com/photos/77347266/medium.jpeg
48819290,https://www.inaturalist.org/observations/48819290,https://inaturalist-open-data.s3.amazonaws.com/photos/77477279/medium.jpg
48819866,https://www.inaturalist.org/observations/48819866,https://inaturalist-open-data.s3.amazonaws.com/photos/77478841/medium.jpg
48820384,https://www.inaturalist.org/observations/48820384,https://inaturalist-open-data.s3.amazonaws.com/photos/77480158/medium.jpg
48820535,https://www.inaturalist.org/observations/48820535,https://inaturalist-open-data.s3.amazonaws.com/photos/77480606/medium.jpg
48820786,https://www.inaturalist.org/observations/48820786,https://inaturalist-open-data.s3.amazonaws.com/photos/77480887/medium.jpg
48834640,https://www.inaturalist.org/observations/48834640,https://inaturalist-open-data.s3.amazonaws.com/photos/77501416/medium.jpg
48847901,https://www.inaturalist.org/observations/48847901,https://inaturalist-open-data.s3.amazonaws.com/photos/77524068/medium.jpg
48866437,https://www.inaturalist.org/observations/48866437,https://static.inaturalist.org/photos/77554807/medium.jpeg
48998642,https://www.inaturalist.org/observations/48998642,https://inaturalist-open-data.s3.amazonaws.com/photos/77771504/medium.jpeg
49050504,https://www.inaturalist.org/observations/49050504,https://inaturalist-open-data.s3.amazonaws.com/photos/77855887/medium.jpeg
49462418,https://www.inaturalist.org/observations/49462418,https://inaturalist-open-data.s3.amazonaws.com/photos/78518259/medium.jpeg
49680668,https://www.inaturalist.org/observations/49680668,https://inaturalist-open-data.s3.amazonaws.com/photos/78871434/medium.jpg
49789715,https://www.inaturalist.org/observations/49789715,https://static.inaturalist.org/photos/79047699/medium.jpg
